1680329640000,28526.27,28526.27,28524.85,28524.86,4.19857
1680329700000,28524.85,28525.01,28524.76,28525.01,31.87392
1680329760000,28525.01,28525.01,28522.4,28522.41,6.43374
1680329820000,28522.41,28522.41,28502.86,28502.86,35.83856
1680329880000,28502.86,28502.87,28485.23,28490.78,88.61395
1680329940000,28490.78,28490.78,28480.0,28487.33,39.19183
1680330000000,28487.33,28488.68,28478.5,28485.95,52.47439
1680330060000,28485.95,28485.95,28471.02,28471.02,29.10699
1680330120000,28471.03,28471.03,28449.81,28458.37,44.84232
1680330180000,28458.37,28470.34,28442.59,28465.87,56.80364
1680330240000,28465.87,28474.66,28442.01,28452.81,41.54153
1680330300000,28452.8,28469.11,28444.13,28468.42,45.54541
1680330360000,28468.42,28473.66,28450.0,28454.85,48.02957
1680330420000,28454.85,28454.85,28450.82,28452.89,21.24426
1680330480000,28452.88,28452.95,28435.93,28436.66,72.37158
1680330540000,28436.66,28448.02,28421.55,28428.82,160.171
1680330600000,28428.81,28428.82,28376.0,28387.19,314.85299
1680330660000,28387.19,28401.99,28353.78,28401.98,132.77042
1680330720000,28401.98,28411.38,28369.59,28398.21,64.25646
1680330780000,28398.21,28418.0,28398.21,28417.99,25.12417
1680330840000,28418.0,28420.84,28417.99,28420.83,20.26766
1680330900000,28420.83,28433.93,28420.83,28433.92,55.78639
1680330960000,28433.92,28449.66,28433.92,28448.5,31.61002
1680331020000,28448.51,28455.18,28448.0,28452.77,18.78128
1680331080000,28452.78,28454.81,28446.69,28446.69,33.69156
1680331140000,28446.7,28456.55,28446.69,28456.24,21.24977
1680331200000,28456.25,28457.74,28449.06,28454.37,25.61188
1680331260000,28454.36,28454.78,28453.6,28453.61,13.28077
1680331320000,28453.61,28461.79,28453.6,28461.78,17.20112
1680331380000,28461.78,28487.67,28461.78,28483.0,47.8994
1680331440000,28482.99,28488.44,28472.93,28479.91,30.23074
1680331500000,28479.91,28485.58,28477.68,28480.3,12.40453
1680331560000,28480.31,28490.66,28478.83,28483.88,26.2753
1680331620000,28483.88,28483.88,28471.39,28471.4,7.59221
1680331680000,28471.4,28471.4,28465.32,28471.4,30.49334
1680331740000,28471.4,28473.19,28469.83,28469.84,16.95053
1680331800000,28469.83,28475.95,28461.95,28461.96,25.86594
1680331860000,28461.95,28466.2,28460.0,28460.46,23.79259
1680331920000,28460.46,28461.78,28452.79,28461.76,19.8496
1680331980000,28461.77,28461.77,28460.64,28461.75,17.64068
1680332040000,28461.76,28475.99,28461.75,28475.99,15.54084
